,category,description,photo,price,productName
157,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/maytoni.html"" title=""Maytoni"">Maytoni</a></p><p>Materiał: metal, abażur biały, szkło</p>
<p>Kolor: nikiel</p>
<p>Źródło światła: 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna G - A</p>
<p>Wysokość: 46 cm</p>
<p>Szerokość: 26,5 cm</p>
<p>Dobrze dobrana <a href=""lampy-stolowe.html"">lampa stołowa</a> nadaje pomieszczeniu indywidualny charakter i nowy wygląd.</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-stolowa-alicante-maytoni-mod014tl-01n.jpg,593.00,Lampa stołowa ALICANTE Maytoni MOD014TL-01N
158,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor do wyboru:</p>
<p>- czarny</p>
<p>- biały</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 25 cm</p>
<p>Szerokość: 44 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-alma-milagro-mlp8970-mlp8965-kolor-do-wyboru.jpg,142.00,Lampa stołowa ALMA Milagro MLP8970 MLP8965 - kolor do wyboru
159,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/tk-lighting.html"" title=""Tk Lighting"">Tk Lighting</a></p><p><strong>Wykonanie:</strong> metal, tkanina - tworzywo</p>
<p>Kolor do wyboru:</p>
<p>- czarno złoty 5058</p>
<p>- biało złoty 5059</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 20 cm</p>
<p>Wysokość: 49</p>",https://www.cudownelampy.pl/files/lampa-stolowa-bogart-black-white-tk-lighting-5058-5059-kolor-do-wyboru.jpg,218.00,Lampa stołowa BOGART BLACK WHITE TK Lighting 5058 5059- kolor do wyboru
160,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Materiał wykonania:</strong> stal, szkło</p>
<p>Kolor do wyboru:</p>
<p>- czarny satynowy</p>
<p>- mosiądz miodowy (+11zł)</p>
<p><strong>Źródło światła:</strong> 1 x G9 max 5W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 20 cm</p>
<p>Wysokość: 60 cm</p>
<p>Dobrze dobrana <a href=""lampy-stolowe.html"">lampa stołowa</a> nadaje pomieszczeniu indywidualny charakter i nowy wygląd.</p>",https://www.cudownelampy.pl/files/lampa-stolowa-carimi-italux-tb-3300-1-kolor-do-wyboru.jpg,316.00,Lampa stołowa CARIMI Italux TB-3300-1 - kolor do wyboru
161,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, szkło</p>
<p>Kolor: czarny, złoty</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 38 cm</p>
<p>Szerokość: 16 cm</p>
<p>Głebokość: 25 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-carina-1-milagro-mlp4868.jpg,155.00,Lampa stołowa CARINA 1 Milagro  MLP4868
162,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor: czarny</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 25 cm</p>
<p>Szerokość: 35 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-colin-black-milagro-mlp4792.jpg,137.00,Lampa stołowa COLIN BLACK Milagro MLP4792
163,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><div class=""content"" id=""productDescription"">
<p>Wymiary:</p>
<p>Szerokość: 32 cm</p>
<p>Wysokość: 65,3 cm</p>
<p> </p>
<p>Źródło światła: 1 x E27 max 60W - nie w komplecie</p>
<p> </p>
<p>Materiał: stal, tkanina</p>
<p> </p>
<p>Kolor: chrom</p>
<p> </p>
<p>Dobrze dobrana <a href=""lampy-stolowe.html"">lampa stołowa</a> nadaje pomieszczeniu indywidualny charakter i nowy wygląd.</p>
</div>",https://www.cudownelampy.pl/files/lampa-stolowa-deco-ts-060216t-zuma-line.jpg,349.00,Lampa stołowa DECO TS-060216T Zuma Line
164,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/pl_lampy-azzardo,111.html"" title=""Azzardo"">Azzardo</a></p><p><strong>Wykonanie:</strong> Metal, szkło</p>
<p>Kolor: chrom</p>
<p><strong>Źródło światła:</strong>  1 x G9 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 45 cm</p>
<p>Średnica klosza: 15 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-diana-azzardo-mt50199-1-az2151.jpg,265.00,Lampa stołowa DIANA AZzardo MT50199-1 AZ2151
165,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/lampy-eglo.html"" title=""Eglo"">Eglo</a></p><p><strong>Wykonanie:</strong> metal</p>
<p><strong>Kolor:</strong> mietowy</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E -  A++ </p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 29 cm</p>
<p>Wysokość: 44 cm</p>
<p>Dobrze dobrana <a href=""lampy-stolowe.html"">lampa stołowa</a> nadaje pomieszczeniu indywidualny charakter i nowy wygląd.</p>",https://www.cudownelampy.pl/files/lampa-stolowa-dundee-vintage-eglo-49337.jpg,239.90,Lampa stołowa DUNDEE VINTAGE Eglo 49337
166,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Wykonanie:</strong>  stop metali, tkanina, szkło</p>
<p><strong>Kolor:</strong> chrom</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 30 cm</p>
<p>Wysokość: 52,5 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-etien-italux-tb-7730-1.jpg,248.00,Lampa stołowa ETIEN Italux TB-7730-1
167,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/tk-lighting.html"" title=""Tk Lighting"">Tk Lighting</a></p><p><strong>Wykonanie:</strong> metal</p>
<p>Kolor: czarny</p>
<p><strong>Źródło światła:</strong> 3 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: G - A</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 45 cm</p>
<p>Szerokość: 42 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-fantasy-iii-tk-lighting-3080.jpg,189.00,Lampa stołowa FANTASY III TK Lighting 3080
168,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Wykonanie:</strong> stal, szkło, tkanina</p>
<p><strong>Kolor:</strong> biała tkanina, antyczny brąz</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Średnica: 24 cm</p>
<p>Wysokość: 45 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-ferlena-italux-tb-28343-1.jpg,235.00,Lampa stołowa FERLENA Italux TB-28343-1
169,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Materiał wykonania:</strong> stop metali</p>
<p><strong>Kolor:</strong> złoty</p>
<p><strong>Źródło światła:</strong> 3 x G9 max 25W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 31 cm</p>
<p>Wysokość: 56 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-hayden-italux-mtm-3934-3-gd.jpg,439.00,Lampa stołowa HAYDEN Italux MTM-3934/3 GD
170,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Materiał wykonania:</strong> stop metali</p>
<p><strong>Kolor:</strong> czarny</p>
<p><strong>Źródło światła:</strong> 3 x G9 max 25W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 31 cm</p>
<p>Wysokość: 56 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-hayden-italux-mtm-3935-3-bk.jpg,213.00,Lampa stołowa HAYDEN Italux MTM-3935/3 BK
171,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> ceramika, abażur</p>
<p>Kolor: kolor drewna</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 46W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 48 cm</p>
<p>Szerokość: oval 35 cm x 25 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-hill-honsel-54441.jpg,199.00,Lampa stołowa HILL Honsel 54441
172,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie: </strong>stal lakierowana, abażur</p>
<p>Wykończenie: chrom</p>
<p>Kolor do wyboru:</p>
<p>- ecru 8982</p>
<p>- szary 9301</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 43 cm</p>
<p>Wysokość abazura: 16 cm</p>
<p>Średnica: 23 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-hotel-nowodvorski-9301-8982-kolor-do-wyboru.jpg,199.00,Lampa stołowa HOTEL Nowodvorski 9301 8982 - kolor do wyboru
173,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> metal, abażur</p>
<p>Kolor: nikiel matt, kolor abazura biały</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 51 cm</p>
<p>Szerokość: 30 cm x 15 cm</p>
<p><strong>UWAGA ABAŻUR W KOLORZE BIAŁYM</strong></p>",https://www.cudownelampy.pl/files/lampa-stolowa-iring-honsel-98101-abazur-bialy.jpg,299.00,Lampa stołowa IRING Honsel 98101 abażur biały
174,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/tk-lighting.html"" title=""Tk Lighting"">Tk Lighting</a></p><p><strong>Wykonanie:</strong> metal, abazur</p>
<p>Kolor: konstrukcja czarna, klosz czarno-złoty</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 25W LED - nie w komplecie</p>
<p>Klasa energetyczna: G - A</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 30 cm</p>
<p>Wysokość: 45 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-ivo-tk-lighting-5157.jpg,274.00,Lampa stołowa IVO Tk Lighting 5157
175,"pl_lampy-stolowe,25","<p><strong>Wykonanie:</strong> ceramika, abażur</p>
<p>Kolor: szary</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong> </p>
<p>Szerokość: 31 cm x 20 cm</p>
<p>Wysokość: 41,5 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-jeremy-globo-21641t.jpg,190.90,Lampa stołowa JEREMY Globo 21641T
176,"pl_lampy-stolowe,25","<p><strong>Wykonanie:</strong> ceramika, abażur</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong> </p>
<p>Szerokość: 31 cm x 20 cm</p>
<p>Wysokość: 47 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-jeremy-globo-21642t.jpg,176.90,Lampa stołowa JEREMY Globo 21642T
177,"pl_lampy-stolowe,25","<p><strong>Wykonanie:</strong> ceramika, abażur</p>
<p>Kolor: szary</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong> </p>
<p>Szerokość: 15 cm x 12 cm</p>
<p>Wysokość: 41 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-jeremy-globo-21643t.jpg,100.90,Lampa stołowa JEREMY Globo 21643T
178,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> metal, abażur</p>
<p>Wykończenie: chrom</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 30W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 35 cm</p>
<p>Średnica: 12 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-joona-honsel-96491.jpg,149.00,Lampa stołowa JOONA Honsel 96491
179,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Wykonanie:</strong>  stop metali, tkanina, szkło</p>
<p><strong>Kolor:</strong> chrom</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 38 cm</p>
<p>Wysokość: 62 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-korrez-italux-tb-6620-1.jpg,338.00,Lampa stołowa KORREZ Italux TB-6620-1
180,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, szkło</p>
<p>Kolor: czarny</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 25 cm</p>
<p>Szerokość: 36 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-kronos-black-milagro-mlp4430.jpg,174.00,Lampa stołowa KRONOS BLACK Milagro  MLP4430
181,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> metal, abażur</p>
<p>Kolor: nikiel matt, cappucino</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 46W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 43 cm</p>
<p>Szerokość: 25 cm x 16 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-kempten-honsel-51041.jpg,259.00,Lampa stołowa Kempten Honsel 51041
182,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Wykonanie:</strong>  stop metali, tkanina, szkło</p>
<p><strong>Kolor:</strong> chrom</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 35 cm</p>
<p>Wysokość: 63 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-letto-italux-tl-1825-1-ch.jpg,415.00,Lampa stołowa LETTO Italux TL-1825-1-CH
183,"pl_lampy-stolowe,25","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> ceramika, abażur</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 30W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 29 cm</p>
<p>Szerokość: 17 cm x 10 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-liner-honsel-53611.jpg,119.00,Lampa stołowa LINER Honsel 53611
184,led,"<p><strong>Produkt:</strong> Lampa sufitowa MIRAGE LED Action 9994006010000 sterowana pilotem</p>
<p><strong>Wykończenie:</strong> chrom</p>
<p><strong>Wykonanie:</strong> Metal, szkło</p>
<p><strong>Źródło światła:</strong> 4 x G9 max 40W - w komplecie</p>
<p>                         + RGB LED</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 35 cm x 35 cm</p>
<p>Wysokość: 13 cm</p>
<p>Lampa sterowana pilotem, możliwość zmiany koloru żródeł światała LED</p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-mirage-led-action-9994006010000-sterowana-pilotem.jpg,399.00,Lampa sufitowa MIRAGE LED Action 9994006010000 sterowana pilotem
185,led,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p>Materiał: metal + kryształ</p>
<p>Kolor: biały</p>
<p>Moc: 18W LED (odpowiednik ok 93W)</p>
<p>Wymienny moduł led: Tak</p>
<p>Strumień świetlny: 1260 Lm</p>
<p>Wysokość: max 100 cm</p>
<p>Średnica: 35 cm</p>
<p>Barwa światła: neutralna 4000K</p>
<p>Do wykonania lampy LUX BIANCO 860 użyto bezpiecznego i trwałego metalu oraz kryształów. Model ten ma jeden punkt świetlny LED, która można wymienić. Daje on światło o neutralnej barwie, korzystnej dla oka. Jego temperatura barwowa wynosi 4000 K, a jasność plasuje się na poziomie 1260 lumenów. Maksymalna moc tego modelu wynosi 18 W, co odpowiada 93 W w żarowym źródle światła. Wartość napięcia znamionowego jest z kolei równa 230 V. Lampa ma regulowaną wysokość całkowitą. Licząc od sufitu może się ona wahać od 60 cm do 100 cm. Szerokość lampy wynosi z kolei 35 cm. Natomiast podsufitka jest wysoka na 6 cm, a jej średnica ma 16 cm.</p>
<p>Lampa wisząca z linii LUX BIANCO 860 przyciągnie wzrok w każdym pomieszczeniu. Okrągła oprawa w białym kolorze i wynurzające się z niej kryształki dodadzą blasku nawet prosto urządzonemu wnętrzu. Model ten może być samodzielnym źródłem światła, ale można go również łączyć z innymi lampami z kolekcji LUX BIANCO.</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-lux-bianco-milagro-ml860.jpg,249.00,Lampa wisząca LUX BIANCO Milagro ML860
186,led,"<p><strong>Produkt:</strong> Lampa wisząca MIB firmy NORDLUX 71673001</p>
<p>Kolor: biały</p>
<p><strong>Wykonanie:</strong> Metal</p>
<p><strong>Źródło światła:</strong> 1 x GU10 4W - w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 150 cm</p>
<p>Średnica klosza: 6 cm</p>
<p>Długość klosza: 20 cm</p>
<p><strong>Nowa, w oryginalnym opakowaniu</strong></p>
<p>W ofercie CudowneLampy.pl znajdziecie Państwo <a href=""lampy-wiszace.html"">nowoczesne lampy</a>, najmodniejsze wzory i nakorzystniejsze ceny!</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-mib-nordlux-71673001-biala.jpg,299.00,Lampa wisząca MIB LED Nordlux 71673001 biała
187,led,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/paul-neuhaus.html"" title=""Paul Neuhaus"">Paul Neuhaus</a></p><p><strong>Wykonanie:</strong> aluminium, akryl</p>
<p><strong>Kolor:</strong> aluminium</p>
<p><strong>Źródło światła:</strong> zintegrowany LED 45W</p>
<p>Lumen: 2085 lm</p>
<p>Klasa energetyczna: A+</p>
<p>Barwa: 2700-5000K</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: regulowana od 120 cm do 179 cm</p>
<p>Szerokość: 5,5 cm</p>
<p>Wysokość: max 180 cm</p>
<p><strong>Lampa posiada możliwość zmiany barwy światła, ściemniania oraz włączania i wyłączania za pomocą przycisków znajdujących się na środku belki</strong></p>",https://www.cudownelampy.pl/files/lampa-wiszaca-rozsuwana-120cm-179cm-adriana-led-paul-neuhaus-2568-95-ze-sciemniaczem[3].jpg,699.00,Lampa wisząca rozsuwana 120cm 179cm ADRIANA LED Paul Neuhaus 2568-95 ze ściemniaczem
188,led,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/paul-neuhaus.html"" title=""Paul Neuhaus"">Paul Neuhaus</a></p><p><strong>Wykonanie:</strong> aluminium, akryl</p>
<p><strong>Kolor:</strong> złoty</p>
<p><strong>Źródło światła:</strong> zintegrowany LED 45W</p>
<p>Lumen: 2085 lm</p>
<p>Klasa energetyczna: F</p>
<p>Barwa: 2700-5000K</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: regulowana od 120 cm do 179 cm</p>
<p>Szerokość: 5,5 cm</p>
<p>Wysokość: max 180 cm</p>
<p><strong>Lampa posiada możliwość zmiany barwy światła, ściemniania oraz włączania i wyłączania za pomocą przycisków znajdujących się na środku belki</strong></p>",https://www.cudownelampy.pl/files/lampa-wiszaca-rozsuwana-120cm-179cm-adriana-led-paul-neuhaus-2568-60-ze-sciemniaczem.jpg,999.00,Lampa wisząca rozsuwana złota 120cm 179cm ADRIANA LED Paul Neuhaus 2568-60 ze ściemniaczem
189,led,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p>Materiał: metal</p>
<p>Kolor do wyboru:</p>
<p>- biały ML4741</p>
<p>- czarny ML4742</p>
<p>Źródło światła: 2 x GU10 AR111 max 12W - nie w komplecie</p>
<p>Wysokość: 11 cm</p>
<p>Szerokość: 35 cm x 19 cm</p>",https://www.cudownelampy.pl/files/oprawa-do-zabudowy-plaza-ar111-led-milagro-ml4741-ml4742-kolor-do-wyboru.jpg,166.00,Oprawa do zabudowy PLAZA AR111 LED Milagro ML4741 ML4742 - kolor do wyboru
190,led,"<p><strong>Wykonanie:</strong> tworzywo sztuczne</p>
<p><strong>Kolor</strong>: multikolor</p>
<p><strong>Źródło światła:</strong> Led</p>
<p><strong>Barwa światła</strong>: 3000K</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 6 cm</p>
<p>Długość: 500 cm</p>",https://www.cudownelampy.pl/files/kule-led-cotton-balls-230v-30-szt-ekd8978.jpg,39.00,KULE LED COTTON BALLS 230V 30 SZT EKD8978
